trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[2, 3, 2, 3]",1,2,False,
2,"[1, 3, 1, 2]",1,1,False,
3,"[2, 2, 3, 2]",1,2,True,
4,"[2, 2, 2, 3]",1,2,True,
5,"[2, 2, 3, 1]",1,2,True,
6,"[3, 2, 1, 2]",1,1,False,
7,"[3, 1, 2, 2]",1,3,False,
8,"[1, 1, 1, 3]",1,1,True,
9,"[2, 1, 1, 1]",1,1,True,
10,"[1, 1, 3, 3]",1,3,False,
11,"[2, 3, 1, 2]",1,1,False,
12,"[3, 3, 1, 3]",1,1,False,
13,"[2, 2, 3, 3]",1,2,True,
14,"[2, 1, 2, 2]",1,2,False,
15,"[3, 2, 2, 1]",1,2,True,
16,"[1, 2, 2, 3]",1,2,True,
17,"[2, 1, 1, 2]",1,1,True,
18,"[3, 2, 1, 3]",1,2,True,
19,"[2, 3, 3, 3]",1,3,True,
20,"[3, 1, 3, 3]",1,2,False,
21,"[3, 2, 3, 3]",1,2,True,
22,"[2, 1, 2, 3]",1,1,True,
23,"[2, 2, 1, 3]",1,2,True,
24,"[3, 2, 3, 2]",1,2,True,
25,"[2, 2, 1, 2]",1,2,True,
26,"[2, 2, 1, 1]",1,2,True,
27,"[1, 3, 1, 1]",1,3,True,
28,"[2, 1, 3, 3]",1,1,True,
29,"[1, 2, 3, 1]",1,2,True,
30,"[1, 3, 3, 2]",1,3,True,1.0
31,"[3, 3, 2, 3]",2,3,False,
32,"[3, 3, 2, 1]",2,3,False,
33,"[2, 3, 3, 2]",2,3,True,
34,"[1, 3, 2, 1]",2,3,False,
35,"[1, 2, 1, 3]",2,2,False,
36,"[3, 1, 1, 3]",2,1,True,
37,"[3, 2, 2, 2]",2,2,True,
38,"[2, 1, 2, 1]",2,1,False,
39,"[3, 2, 2, 3]",2,2,True,
40,"[2, 2, 2, 1]",2,2,True,
41,"[3, 3, 3, 2]",2,3,True,
42,"[1, 3, 1, 3]",2,1,True,
43,"[2, 3, 2, 2]",2,2,True,
44,"[1, 1, 1, 2]",2,1,True,
45,"[2, 3, 2, 1]",2,2,True,
46,"[1, 2, 3, 3]",2,3,True,
47,"[3, 3, 1, 1]",2,1,True,
48,"[2, 1, 1, 3]",2,1,True,2.0
49,"[2, 3, 1, 3]",3,1,False,
50,"[1, 1, 3, 2]",3,3,False,
51,"[2, 3, 1, 1]",3,1,True,
52,"[1, 1, 2, 1]",3,2,False,
53,"[2, 3, 3, 1]",3,3,False,
54,"[1, 3, 2, 3]",3,2,False,
55,"[3, 1, 3, 2]",3,2,True,
56,"[1, 2, 1, 1]",3,1,True,
57,"[1, 2, 2, 1]",3,2,False,
58,"[1, 2, 3, 2]",3,3,False,
59,"[1, 2, 2, 2]",3,1,False,
60,"[1, 3, 3, 1]",3,2,False,
61,"[3, 2, 1, 1]",3,1,True,
62,"[1, 3, 2, 2]",3,3,False,
63,"[3, 3, 2, 2]",3,1,False,
64,"[3, 3, 3, 1]",3,3,False,
65,"[3, 1, 1, 2]",3,2,True,
66,"[1, 2, 1, 2]",3,1,False,
67,"[1, 1, 3, 1]",3,2,False,
68,"[2, 1, 3, 2]",3,3,False,
69,"[2, 1, 3, 1]",3,1,True,
70,"[3, 1, 3, 1]",3,1,True,
71,"[1, 1, 2, 2]",3,1,False,
72,"[3, 1, 2, 1]",3,2,False,
73,"[3, 3, 1, 2]",3,1,False,
74,"[1, 1, 2, 3]",3,2,False,
75,"[1, 3, 3, 3]",3,3,True,
76,"[3, 1, 2, 3]",3,2,False,
77,"[3, 1, 1, 1]",3,1,True,
78,"[3, 2, 3, 1]",3,3,False,
79,"[2, 3, 2, 3]",3,3,True,
80,"[1, 3, 1, 2]",3,3,False,
81,"[2, 2, 3, 2]",3,2,True,
82,"[2, 2, 2, 3]",3,2,False,
83,"[2, 2, 3, 1]",3,1,True,
84,"[3, 2, 1, 2]",3,2,True,
85,"[3, 1, 2, 2]",3,1,False,
86,"[1, 1, 1, 3]",3,2,False,
87,"[2, 1, 1, 1]",3,1,True,
88,"[1, 1, 3, 3]",3,1,False,
89,"[2, 3, 1, 2]",3,1,False,
90,"[3, 3, 1, 3]",3,1,False,
91,"[2, 2, 3, 3]",3,2,False,
92,"[2, 1, 2, 2]",3,3,False,
93,"[3, 2, 2, 1]",3,2,False,
94,"[1, 2, 2, 3]",3,1,False,
95,"[2, 1, 1, 2]",3,1,False,
96,"[3, 2, 1, 3]",3,2,False,
97,"[2, 3, 3, 3]",3,1,False,
98,"[3, 1, 3, 3]",3,3,True,
99,"[3, 2, 3, 3]",3,2,False,
100,"[2, 1, 2, 3]",3,3,True,
101,"[2, 2, 1, 3]",3,2,False,
102,"[3, 2, 3, 2]",3,3,False,
103,"[2, 2, 1, 2]",3,1,False,
104,"[2, 2, 1, 1]",3,2,False,
105,"[1, 3, 1, 1]",3,1,True,
106,"[2, 1, 3, 3]",3,1,False,
107,"[1, 2, 3, 1]",3,2,False,
108,"[1, 3, 3, 2]",3,3,False,
109,"[3, 3, 2, 3]",3,2,False,
110,"[3, 3, 2, 1]",3,1,True,
111,"[2, 3, 3, 2]",3,2,True,
112,"[1, 3, 2, 1]",3,3,False,
113,"[1, 2, 1, 3]",3,1,False,
114,"[3, 1, 1, 3]",3,2,False,
115,"[3, 2, 2, 2]",3,2,True,
116,"[2, 1, 2, 1]",3,2,False,
117,"[3, 2, 2, 3]",3,2,False,
118,"[2, 2, 2, 1]",3,1,True,
119,"[3, 3, 3, 2]",3,2,True,
120,"[1, 3, 1, 3]",3,3,True,
121,"[2, 3, 2, 2]",3,2,True,
122,"[1, 1, 1, 2]",3,3,False,
123,"[2, 3, 2, 1]",3,3,False,
124,"[1, 2, 3, 3]",3,2,False,
125,"[3, 3, 1, 1]",3,2,False,
126,"[2, 1, 1, 3]",3,1,False,
127,"[2, 3, 1, 3]",3,2,False,
128,"[1, 1, 3, 2]",3,1,False,
129,"[2, 3, 1, 1]",3,1,True,
130,"[1, 1, 2, 1]",3,1,True,
131,"[2, 3, 3, 1]",3,1,True,
132,"[1, 3, 2, 3]",3,1,False,
133,"[3, 1, 3, 2]",3,1,False,
134,"[1, 2, 1, 1]",3,2,False,
135,"[1, 2, 2, 1]",3,3,False,
136,"[1, 2, 3, 2]",3,3,False,
137,"[1, 2, 2, 2]",3,2,True,
138,"[1, 3, 3, 1]",3,3,False,
139,"[3, 2, 1, 1]",3,2,False,
140,"[1, 3, 2, 2]",3,1,False,
141,"[3, 3, 2, 2]",3,1,False,
142,"[3, 3, 3, 1]",3,2,False,
143,"[3, 1, 1, 2]",3,3,False,
144,"[1, 2, 1, 2]",3,1,False,
145,"[1, 1, 3, 1]",3,3,False,
146,"[2, 1, 3, 2]",3,2,True,
147,"[2, 1, 3, 1]",3,2,False,
