trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[2, 2, 1, 1]",2,1,True,
2,"[1, 1, 3, 3]",2,3,True,
3,"[1, 3, 3, 3]",2,3,True,
4,"[1, 3, 3, 1]",2,3,True,
5,"[2, 3, 2, 3]",2,2,True,
6,"[3, 3, 1, 2]",2,1,True,
7,"[1, 3, 1, 2]",2,1,True,
8,"[1, 2, 2, 3]",2,2,True,
9,"[3, 1, 3, 2]",2,3,True,
10,"[1, 1, 2, 1]",2,2,True,1.0
11,"[2, 2, 1, 2]",3,1,False,
12,"[3, 3, 2, 1]",3,2,False,
13,"[2, 2, 3, 1]",3,3,False,
14,"[1, 3, 2, 3]",3,2,False,
15,"[2, 1, 1, 3]",3,2,False,
16,"[3, 3, 2, 2]",3,2,True,
17,"[3, 3, 2, 3]",3,2,False,
18,"[1, 2, 1, 2]",3,1,False,
19,"[1, 2, 3, 1]",3,3,False,
20,"[3, 2, 2, 3]",3,2,False,
21,"[1, 1, 1, 3]",3,1,False,
22,"[3, 2, 1, 1]",3,1,True,
23,"[3, 1, 2, 1]",3,2,False,
24,"[1, 1, 2, 2]",3,1,False,
25,"[1, 2, 3, 2]",3,3,False,
26,"[3, 1, 3, 1]",3,3,False,
27,"[3, 3, 1, 3]",3,3,True,
28,"[3, 2, 1, 3]",3,3,True,
29,"[3, 3, 1, 1]",3,3,False,
30,"[3, 1, 3, 3]",3,3,True,
31,"[1, 2, 1, 3]",3,1,False,
32,"[2, 1, 2, 2]",3,2,True,
33,"[3, 1, 1, 2]",3,3,False,
34,"[2, 3, 3, 1]",3,2,False,
35,"[2, 2, 2, 3]",3,2,False,
36,"[1, 3, 2, 1]",3,2,False,
37,"[1, 1, 3, 1]",3,1,True,
38,"[2, 1, 3, 3]",3,2,False,
39,"[1, 3, 3, 2]",3,3,False,
40,"[3, 3, 3, 1]",3,3,False,
41,"[3, 2, 2, 2]",3,2,True,
42,"[2, 2, 2, 1]",3,2,False,
43,"[2, 3, 1, 3]",3,2,False,
44,"[2, 1, 3, 2]",3,2,True,
45,"[2, 1, 2, 1]",3,2,False,
46,"[1, 3, 1, 3]",3,1,False,
47,"[2, 3, 1, 1]",3,2,False,
48,"[1, 2, 2, 2]",3,1,False,
49,"[2, 3, 2, 1]",3,2,False,
50,"[1, 1, 3, 2]",3,1,False,
51,"[2, 2, 3, 2]",3,3,False,
52,"[2, 1, 1, 1]",3,3,False,
53,"[3, 1, 1, 3]",3,3,True,
54,"[2, 1, 2, 3]",3,1,False,
55,"[1, 2, 3, 3]",3,1,False,
56,"[1, 1, 2, 3]",3,1,False,
57,"[2, 3, 1, 2]",3,1,False,
58,"[3, 3, 3, 2]",3,3,False,
59,"[2, 3, 2, 2]",3,2,True,
60,"[2, 1, 3, 1]",3,2,False,
61,"[2, 3, 3, 2]",3,3,False,
62,"[1, 2, 1, 1]",3,1,True,
63,"[3, 2, 2, 1]",3,3,False,
64,"[3, 1, 2, 2]",3,3,False,
65,"[2, 2, 3, 3]",3,2,False,
66,"[2, 3, 3, 3]",3,2,False,
67,"[1, 1, 1, 2]",3,1,False,
68,"[2, 2, 1, 3]",3,2,False,
69,"[3, 2, 1, 2]",3,3,False,
70,"[1, 3, 2, 2]",3,1,False,
71,"[2, 1, 1, 2]",3,2,True,
72,"[3, 2, 3, 1]",3,3,False,
73,"[1, 3, 1, 1]",3,1,True,
74,"[3, 2, 3, 3]",3,3,True,
75,"[3, 2, 3, 2]",3,3,False,
76,"[1, 2, 2, 1]",3,1,True,
77,"[3, 1, 1, 1]",3,3,False,
78,"[3, 1, 2, 3]",3,3,True,
79,"[2, 2, 1, 1]",3,2,False,
80,"[1, 1, 3, 3]",3,1,False,
81,"[1, 3, 3, 3]",3,3,True,
82,"[1, 3, 3, 1]",3,3,False,
83,"[2, 3, 2, 3]",3,3,True,
84,"[3, 3, 1, 2]",3,2,True,
85,"[1, 3, 1, 2]",3,2,True,
86,"[1, 2, 2, 3]",3,3,True,
87,"[3, 1, 3, 2]",3,2,True,
88,"[1, 1, 2, 1]",3,1,True,
89,"[2, 2, 1, 2]",3,2,True,
90,"[3, 3, 2, 1]",3,1,True,
91,"[2, 2, 3, 1]",3,1,True,
92,"[1, 3, 2, 3]",3,3,True,2.0
93,"[2, 1, 1, 3]",0,3,False,
94,"[3, 3, 2, 2]",0,2,False,
95,"[3, 3, 2, 3]",0,3,True,
96,"[1, 2, 1, 2]",0,1,True,
97,"[1, 2, 3, 1]",0,1,True,
98,"[3, 2, 2, 3]",0,3,True,
99,"[1, 1, 1, 3]",0,1,True,
100,"[3, 2, 1, 1]",0,3,True,
101,"[3, 1, 2, 1]",0,3,True,
102,"[1, 1, 2, 2]",0,1,True,
103,"[1, 2, 3, 2]",0,1,True,
104,"[3, 1, 3, 1]",0,3,True,3.0
105,"[3, 3, 1, 3]",1,3,True,
106,"[3, 2, 1, 3]",1,3,False,
107,"[3, 3, 1, 1]",1,3,True,
108,"[3, 1, 3, 3]",1,2,False,
109,"[1, 2, 1, 3]",1,1,False,
110,"[2, 1, 2, 2]",1,2,False,
111,"[3, 1, 1, 2]",1,3,False,
112,"[2, 3, 3, 1]",1,1,False,
113,"[2, 2, 2, 3]",1,2,True,
114,"[1, 3, 2, 1]",1,1,False,
115,"[1, 1, 3, 1]",1,3,False,
116,"[2, 1, 3, 3]",1,2,False,
117,"[1, 3, 3, 2]",1,1,False,
118,"[3, 3, 3, 1]",1,3,True,
119,"[3, 2, 2, 2]",1,3,False,
120,"[2, 2, 2, 1]",1,2,True,
