trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[1, 2, 3, 3]",3,2,False,
2,"[3, 3, 1, 3]",3,3,True,
3,"[2, 1, 3, 1]",3,2,False,
4,"[2, 3, 2, 2]",3,3,False,
5,"[1, 1, 2, 3]",3,1,False,
6,"[3, 2, 1, 2]",3,2,True,
7,"[2, 3, 1, 2]",3,3,False,
8,"[3, 2, 3, 2]",3,1,False,
9,"[3, 1, 3, 2]",3,2,True,
10,"[3, 2, 1, 3]",3,3,True,
11,"[2, 3, 1, 3]",3,2,False,
12,"[1, 3, 2, 2]",3,3,False,
13,"[3, 3, 3, 1]",3,3,False,
14,"[2, 3, 2, 1]",3,2,False,
15,"[2, 1, 1, 1]",3,1,True,
16,"[2, 2, 3, 3]",3,3,True,
17,"[3, 1, 2, 2]",3,2,True,
18,"[1, 3, 3, 2]",3,2,True,
19,"[1, 3, 3, 1]",3,1,True,
20,"[3, 3, 3, 2]",3,3,False,
21,"[1, 2, 3, 2]",3,2,True,
22,"[1, 1, 3, 1]",3,1,True,
23,"[1, 3, 1, 1]",3,1,True,
24,"[2, 3, 3, 2]",3,2,True,
25,"[1, 2, 2, 1]",3,1,True,
26,"[2, 3, 3, 1]",3,2,False,
27,"[2, 1, 1, 2]",3,2,True,
28,"[1, 1, 1, 3]",3,1,False,
29,"[1, 3, 1, 3]",3,3,True,
30,"[2, 3, 3, 3]",3,3,True,
31,"[1, 1, 3, 2]",3,2,True,
32,"[3, 1, 3, 3]",3,3,True,
33,"[2, 2, 1, 1]",3,1,True,
34,"[2, 2, 2, 3]",3,3,True,
35,"[1, 3, 2, 3]",3,3,True,
36,"[2, 2, 2, 1]",3,1,True,
37,"[1, 2, 1, 1]",3,1,True,
38,"[3, 3, 2, 3]",3,3,True,1.0
39,"[1, 1, 2, 1]",2,1,False,
40,"[1, 3, 2, 1]",2,1,False,
41,"[1, 3, 3, 3]",2,3,True,
42,"[2, 1, 2, 2]",2,2,True,
43,"[1, 3, 1, 2]",2,2,False,
44,"[1, 2, 2, 2]",2,2,True,
45,"[1, 2, 1, 2]",2,2,False,
46,"[3, 2, 3, 1]",2,1,False,
47,"[2, 2, 1, 2]",2,2,False,
48,"[2, 2, 3, 2]",2,2,False,
49,"[2, 1, 3, 2]",2,2,False,
50,"[2, 2, 1, 3]",2,3,False,
51,"[1, 2, 1, 3]",2,3,False,
52,"[2, 1, 2, 3]",2,3,False,
53,"[1, 1, 3, 3]",2,1,False,
54,"[3, 2, 2, 1]",2,3,False,
55,"[3, 1, 2, 3]",2,3,False,
56,"[3, 2, 1, 1]",2,1,True,
57,"[3, 3, 1, 2]",2,2,False,
58,"[2, 1, 2, 1]",2,2,True,
59,"[3, 2, 2, 3]",2,2,True,
60,"[1, 2, 2, 3]",2,2,True,
61,"[3, 3, 2, 2]",2,3,False,
62,"[1, 2, 3, 1]",2,1,False,
63,"[3, 2, 3, 3]",2,2,False,
64,"[2, 1, 1, 3]",2,3,False,
65,"[2, 3, 1, 1]",2,3,False,
66,"[2, 3, 2, 3]",2,2,True,
67,"[1, 1, 2, 2]",2,2,True,
68,"[3, 1, 3, 1]",2,3,True,
69,"[3, 1, 1, 3]",2,1,True,
70,"[3, 2, 2, 2]",2,2,True,
71,"[1, 1, 1, 2]",2,1,True,
72,"[2, 1, 3, 3]",2,1,False,
73,"[3, 3, 2, 1]",2,1,False,
74,"[3, 1, 1, 2]",2,1,True,
75,"[3, 1, 2, 1]",2,3,False,
76,"[3, 1, 1, 1]",2,1,True,
77,"[2, 2, 3, 1]",2,2,False,
78,"[3, 3, 1, 1]",2,3,False,
79,"[1, 2, 3, 3]",2,3,True,
80,"[3, 3, 1, 3]",2,1,True,
81,"[2, 1, 3, 1]",2,3,True,
82,"[2, 3, 2, 2]",2,2,True,
83,"[1, 1, 2, 3]",2,2,True,
84,"[3, 2, 1, 2]",2,1,True,
85,"[2, 3, 1, 2]",2,2,False,
86,"[3, 2, 3, 2]",2,3,True,
87,"[3, 1, 3, 2]",2,2,False,
88,"[3, 2, 1, 3]",2,1,True,
89,"[2, 3, 1, 3]",2,3,False,
90,"[1, 3, 2, 2]",2,2,True,
91,"[3, 3, 3, 1]",2,1,False,
92,"[2, 3, 2, 1]",2,1,False,
93,"[2, 1, 1, 1]",2,2,False,
94,"[2, 2, 3, 3]",2,3,True,
95,"[3, 1, 2, 2]",2,2,True,
96,"[1, 3, 3, 2]",2,3,True,
97,"[1, 3, 3, 1]",2,1,False,
98,"[3, 3, 3, 2]",2,3,True,
99,"[1, 2, 3, 2]",2,2,False,
100,"[1, 1, 3, 1]",2,1,False,
101,"[1, 3, 1, 1]",2,3,False,
102,"[2, 3, 3, 2]",2,2,False,
103,"[1, 2, 2, 1]",2,1,False,
104,"[2, 3, 3, 1]",2,3,True,
105,"[2, 1, 1, 2]",2,1,True,
106,"[1, 1, 1, 3]",2,1,True,
107,"[1, 3, 1, 3]",2,3,False,
108,"[2, 3, 3, 3]",2,3,True,
109,"[1, 1, 3, 2]",2,2,False,
110,"[3, 1, 3, 3]",2,3,True,
111,"[2, 2, 1, 1]",2,1,True,
112,"[2, 2, 2, 3]",2,2,True,
113,"[1, 3, 2, 3]",2,1,False,
114,"[2, 2, 2, 1]",2,2,True,
115,"[1, 2, 1, 1]",2,2,False,
116,"[3, 3, 2, 3]",2,3,False,
117,"[1, 1, 2, 1]",2,1,False,
118,"[1, 3, 2, 1]",2,2,True,
119,"[1, 3, 3, 3]",2,3,True,
120,"[2, 1, 2, 2]",2,2,True,
121,"[1, 3, 1, 2]",2,2,False,
122,"[1, 2, 2, 2]",2,2,True,
123,"[1, 2, 1, 2]",2,3,False,
124,"[3, 2, 3, 1]",2,3,True,
125,"[2, 2, 1, 2]",2,1,True,
126,"[2, 2, 3, 2]",2,3,True,
127,"[2, 1, 3, 2]",2,3,True,
128,"[2, 2, 1, 3]",2,1,True,
129,"[1, 2, 1, 3]",2,1,True,
130,"[2, 1, 2, 3]",2,2,True,
131,"[1, 1, 3, 3]",2,3,True,
132,"[3, 2, 2, 1]",2,2,True,
