trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[3, 2, 1, 1]",1,3,False,
2,"[3, 1, 2, 2]",1,2,False,
3,"[1, 2, 2, 3]",1,1,False,
4,"[1, 1, 1, 2]",1,3,False,
5,"[2, 3, 3, 3]",1,3,True,
6,"[1, 1, 3, 1]",1,1,True,
7,"[1, 3, 1, 3]",1,1,False,
8,"[3, 3, 2, 2]",1,3,True,
9,"[3, 3, 1, 2]",1,3,True,
10,"[2, 3, 2, 1]",1,3,True,
11,"[3, 2, 2, 3]",1,2,True,
12,"[2, 3, 2, 2]",1,3,True,
13,"[2, 1, 1, 3]",1,1,True,
14,"[3, 3, 1, 3]",1,3,True,
15,"[1, 3, 1, 1]",1,3,True,
16,"[2, 2, 2, 3]",1,2,True,
17,"[3, 2, 1, 2]",1,2,True,1.0
18,"[2, 2, 2, 1]",2,2,True,
19,"[2, 1, 3, 2]",2,1,False,
20,"[1, 2, 2, 1]",2,2,True,
21,"[3, 1, 2, 1]",2,1,False,
22,"[3, 1, 3, 3]",2,1,False,
23,"[2, 2, 1, 2]",2,2,False,
24,"[3, 1, 1, 2]",2,1,True,
25,"[3, 1, 3, 2]",2,1,False,
26,"[2, 2, 1, 1]",2,2,False,
27,"[3, 3, 3, 2]",2,3,True,
28,"[1, 1, 2, 2]",2,1,False,
29,"[1, 2, 3, 3]",2,3,True,
30,"[3, 1, 1, 1]",2,1,True,
31,"[2, 3, 1, 3]",2,1,True,
32,"[2, 3, 3, 1]",2,3,True,
33,"[3, 2, 2, 2]",2,2,True,
34,"[3, 1, 2, 3]",2,2,True,
35,"[2, 3, 3, 2]",2,3,True,
36,"[2, 3, 1, 2]",2,1,True,
37,"[3, 1, 3, 1]",2,3,True,
38,"[1, 2, 2, 2]",2,2,True,2.0
39,"[1, 3, 2, 2]",3,3,False,
40,"[1, 2, 1, 3]",3,1,False,
41,"[3, 3, 2, 3]",3,2,False,
42,"[3, 2, 3, 1]",3,3,False,
43,"[1, 3, 3, 1]",3,3,False,
44,"[1, 1, 1, 3]",3,1,False,
45,"[2, 2, 3, 2]",3,3,False,
46,"[2, 1, 3, 1]",3,3,False,
47,"[2, 1, 2, 2]",3,2,True,
48,"[2, 1, 1, 1]",3,1,True,
49,"[1, 1, 2, 3]",3,2,False,
50,"[3, 2, 3, 3]",3,3,True,
51,"[1, 1, 3, 3]",3,3,True,
52,"[3, 3, 2, 1]",3,2,False,
53,"[1, 3, 2, 1]",3,3,False,
54,"[3, 3, 1, 1]",3,1,True,
55,"[2, 3, 2, 3]",3,2,False,
56,"[1, 3, 3, 3]",3,3,True,
57,"[1, 1, 2, 1]",3,1,True,
58,"[3, 2, 1, 3]",3,2,False,
59,"[2, 1, 2, 3]",3,2,False,
60,"[1, 2, 1, 2]",3,1,False,
61,"[1, 2, 3, 1]",3,3,False,
62,"[1, 1, 3, 2]",3,3,False,
63,"[2, 1, 2, 1]",3,1,True,
64,"[2, 1, 1, 2]",3,1,False,
65,"[1, 3, 3, 2]",3,3,False,
66,"[3, 2, 2, 1]",3,2,False,
67,"[2, 1, 3, 3]",3,1,False,
68,"[1, 3, 1, 2]",3,3,False,
69,"[2, 3, 1, 1]",3,1,True,
70,"[2, 2, 1, 3]",3,1,False,
71,"[2, 2, 3, 3]",3,2,False,
72,"[1, 2, 3, 2]",3,3,False,
73,"[2, 2, 3, 1]",3,2,False,
74,"[1, 3, 2, 3]",3,1,False,
75,"[3, 1, 1, 3]",3,1,False,
76,"[1, 2, 1, 1]",3,1,True,
77,"[3, 2, 3, 2]",3,3,False,
78,"[3, 3, 3, 1]",3,3,False,
79,"[3, 2, 1, 1]",3,1,True,
80,"[3, 1, 2, 2]",3,3,False,
81,"[1, 2, 2, 3]",3,1,False,
82,"[1, 1, 1, 2]",3,2,True,
83,"[2, 3, 3, 3]",3,3,True,
84,"[1, 1, 3, 1]",3,1,True,
85,"[1, 3, 1, 3]",3,2,False,
86,"[3, 3, 2, 2]",3,3,False,
87,"[3, 3, 1, 2]",3,1,False,
88,"[2, 3, 2, 1]",3,1,True,
89,"[3, 2, 2, 3]",3,3,True,
90,"[2, 3, 2, 2]",3,2,True,
91,"[2, 1, 1, 3]",3,2,False,
92,"[3, 3, 1, 3]",3,3,True,
93,"[1, 3, 1, 1]",3,1,True,
94,"[2, 2, 2, 3]",3,3,True,
95,"[3, 2, 1, 2]",3,2,True,
96,"[2, 2, 2, 1]",3,3,False,
97,"[2, 1, 3, 2]",3,1,False,
98,"[1, 2, 2, 1]",3,1,True,
99,"[3, 1, 2, 1]",3,3,False,
100,"[3, 1, 3, 3]",3,2,False,
101,"[2, 2, 1, 2]",3,2,True,
102,"[3, 1, 1, 2]",3,3,False,
103,"[3, 1, 3, 2]",3,1,False,
104,"[2, 2, 1, 1]",3,3,False,
105,"[3, 3, 3, 2]",3,2,True,
106,"[1, 1, 2, 2]",3,3,False,
107,"[1, 2, 3, 3]",3,1,False,
108,"[3, 1, 1, 1]",3,1,True,
109,"[2, 3, 1, 3]",3,3,True,
110,"[2, 3, 3, 1]",3,3,False,
111,"[3, 2, 2, 2]",3,2,True,
112,"[3, 1, 2, 3]",3,2,False,
113,"[2, 3, 3, 2]",3,3,False,
114,"[2, 3, 1, 2]",3,1,False,
115,"[3, 1, 3, 1]",3,3,False,
116,"[1, 2, 2, 2]",3,2,True,
117,"[1, 3, 2, 2]",3,3,False,
118,"[1, 2, 1, 3]",3,1,False,
119,"[3, 3, 2, 3]",3,3,True,
120,"[3, 2, 3, 1]",3,2,False,
121,"[1, 3, 3, 1]",3,3,False,
122,"[1, 1, 1, 3]",3,1,False,
123,"[2, 2, 3, 2]",3,3,False,
124,"[2, 1, 3, 1]",3,2,False,
125,"[2, 1, 2, 2]",3,3,False,
126,"[2, 1, 1, 1]",3,1,True,
127,"[1, 1, 2, 3]",3,3,True,
128,"[3, 2, 3, 3]",3,1,False,
129,"[1, 1, 3, 3]",3,2,False,
130,"[3, 3, 2, 1]",3,3,False,
131,"[1, 3, 2, 1]",3,3,False,
132,"[3, 3, 1, 1]",3,3,False,
133,"[2, 3, 2, 3]",3,2,False,
134,"[1, 3, 3, 3]",3,3,True,
135,"[1, 1, 2, 1]",3,2,False,
136,"[3, 2, 1, 3]",3,1,False,
137,"[2, 1, 2, 3]",3,3,True,
138,"[1, 2, 1, 2]",3,3,False,
139,"[1, 2, 3, 1]",3,2,False,
140,"[1, 1, 3, 2]",3,1,False,
141,"[2, 1, 2, 1]",3,3,False,
142,"[2, 1, 1, 2]",3,2,True,
143,"[1, 3, 3, 2]",3,3,False,
144,"[3, 2, 2, 1]",3,1,True,
145,"[2, 1, 3, 3]",3,1,False,
146,"[1, 3, 1, 2]",3,3,False,
147,"[2, 3, 1, 1]",3,2,False,
148,"[2, 2, 1, 3]",3,2,False,
149,"[2, 2, 3, 3]",3,3,True,
150,"[1, 2, 3, 2]",3,3,False,
151,"[2, 2, 3, 1]",3,2,False,
152,"[1, 3, 2, 3]",3,1,False,
153,"[3, 1, 1, 3]",3,1,False,
154,"[1, 2, 1, 1]",3,2,False,
155,"[3, 2, 3, 2]",3,2,True,
156,"[3, 3, 3, 1]",3,2,False,
