trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[3, 1, 3, 1]",3,3,False,
2,"[2, 1, 1, 3]",3,1,False,
3,"[1, 2, 1, 3]",3,1,False,
4,"[1, 2, 2, 3]",3,2,False,
5,"[3, 1, 2, 1]",3,3,False,
6,"[2, 2, 3, 2]",3,2,True,
7,"[3, 3, 2, 1]",3,3,False,
8,"[3, 1, 3, 3]",3,3,True,
9,"[1, 3, 2, 1]",3,1,True,
10,"[3, 3, 3, 1]",3,3,False,
11,"[3, 1, 1, 2]",3,3,False,
12,"[2, 1, 1, 2]",3,2,True,
13,"[3, 3, 2, 3]",3,3,True,
14,"[3, 1, 2, 3]",3,2,False,
15,"[2, 3, 1, 2]",3,3,False,
16,"[2, 1, 3, 3]",3,2,False,
17,"[3, 2, 1, 2]",3,3,False,
18,"[1, 1, 1, 2]",3,1,False,
19,"[2, 3, 3, 1]",3,2,False,
20,"[2, 2, 1, 1]",3,2,False,
21,"[2, 2, 3, 1]",3,2,False,
22,"[1, 1, 3, 1]",3,1,True,
23,"[1, 3, 3, 1]",3,3,False,
24,"[3, 2, 2, 2]",3,2,True,
25,"[2, 3, 3, 3]",3,2,False,
26,"[2, 2, 1, 2]",3,2,True,
27,"[2, 2, 1, 3]",3,2,False,
28,"[3, 1, 1, 3]",3,3,True,
29,"[1, 2, 3, 1]",3,1,True,
30,"[2, 1, 3, 2]",3,2,True,
31,"[3, 3, 1, 1]",3,3,False,
32,"[3, 2, 1, 3]",3,3,True,
33,"[2, 3, 2, 3]",3,1,False,
34,"[3, 1, 2, 2]",3,2,True,
35,"[1, 2, 1, 2]",3,3,False,
36,"[3, 3, 3, 2]",3,1,False,
37,"[2, 2, 2, 3]",3,2,False,
38,"[2, 3, 2, 2]",3,2,True,
39,"[2, 1, 2, 2]",3,3,False,
40,"[3, 2, 3, 1]",3,3,False,
41,"[2, 3, 1, 1]",3,3,False,
42,"[1, 2, 1, 1]",3,2,False,
43,"[1, 3, 1, 2]",3,1,False,
44,"[3, 2, 2, 1]",3,3,False,
45,"[2, 1, 2, 3]",3,1,False,
46,"[3, 3, 1, 2]",3,1,False,
47,"[1, 1, 2, 2]",3,1,False,
48,"[1, 3, 3, 3]",3,1,False,
49,"[2, 3, 2, 1]",3,2,False,
50,"[1, 1, 1, 3]",3,2,False,
51,"[1, 2, 2, 1]",3,1,True,
52,"[3, 3, 1, 3]",3,2,False,
53,"[1, 3, 3, 2]",3,2,True,
54,"[3, 2, 3, 2]",3,3,False,
55,"[2, 3, 3, 2]",3,2,True,
56,"[3, 2, 2, 3]",3,3,True,
57,"[1, 3, 1, 3]",3,1,False,
58,"[1, 3, 2, 2]",3,1,False,
59,"[1, 3, 2, 3]",3,1,False,
60,"[2, 2, 3, 3]",3,2,False,
61,"[2, 3, 1, 3]",3,1,False,
62,"[3, 1, 1, 1]",3,3,False,
63,"[1, 2, 3, 3]",3,1,False,
64,"[1, 2, 3, 2]",3,1,False,
65,"[3, 2, 1, 1]",3,1,True,
66,"[2, 1, 2, 1]",3,3,False,
67,"[3, 1, 3, 2]",3,3,False,
68,"[1, 1, 2, 1]",3,3,False,
69,"[2, 1, 1, 1]",3,1,True,
70,"[1, 3, 1, 1]",3,3,False,
71,"[1, 2, 2, 2]",3,3,False,
72,"[3, 2, 3, 3]",3,3,True,
73,"[2, 2, 2, 1]",3,2,False,
74,"[3, 3, 2, 2]",3,2,True,
75,"[2, 1, 3, 1]",3,1,True,
76,"[1, 1, 3, 2]",3,3,False,
77,"[1, 1, 3, 3]",3,3,True,
78,"[1, 1, 2, 3]",3,2,False,
79,"[3, 1, 3, 1]",3,1,True,
