trial,card,demanded_criterion,selected_pile,feedback,total_streaks
1,"[1, 3, 3, 3]",3,1,False,
2,"[1, 1, 3, 2]",3,2,True,
3,"[3, 2, 2, 3]",3,3,True,
4,"[1, 2, 2, 3]",3,1,False,
5,"[2, 1, 3, 2]",3,2,True,
6,"[2, 3, 2, 2]",3,3,False,
7,"[3, 1, 1, 2]",3,3,False,
8,"[3, 2, 1, 2]",3,2,True,
9,"[3, 2, 1, 3]",3,3,True,
10,"[1, 2, 3, 2]",3,2,True,
11,"[1, 2, 2, 2]",3,3,False,
12,"[2, 3, 3, 2]",3,2,True,
13,"[1, 3, 1, 2]",3,3,False,
14,"[1, 3, 3, 1]",3,2,False,
15,"[3, 3, 1, 3]",3,2,False,
16,"[3, 3, 2, 3]",3,2,False,
17,"[2, 3, 3, 3]",3,3,True,
18,"[1, 2, 3, 1]",3,2,False,
19,"[3, 3, 3, 2]",3,1,False,
20,"[2, 2, 2, 1]",3,3,False,
21,"[3, 1, 2, 2]",3,2,True,
22,"[3, 1, 2, 3]",3,3,True,
23,"[1, 3, 1, 1]",3,2,False,
24,"[1, 2, 3, 3]",3,2,False,
25,"[2, 3, 1, 3]",3,2,False,
26,"[1, 1, 1, 3]",3,3,True,
27,"[1, 2, 1, 1]",3,2,False,
28,"[2, 2, 2, 3]",3,3,True,
29,"[3, 1, 1, 3]",3,3,True,
30,"[3, 3, 2, 1]",3,3,False,
31,"[1, 1, 3, 1]",3,2,False,
32,"[3, 3, 1, 2]",3,3,False,
33,"[3, 2, 1, 1]",3,2,False,
34,"[2, 3, 1, 2]",3,1,False,
35,"[1, 2, 1, 3]",3,3,True,
36,"[2, 1, 3, 1]",3,3,False,
37,"[2, 2, 1, 1]",3,1,True,
38,"[1, 3, 2, 3]",3,3,True,
39,"[1, 2, 1, 2]",3,3,False,
40,"[3, 1, 3, 2]",3,2,True,
41,"[2, 1, 1, 3]",3,1,False,
42,"[3, 1, 1, 1]",3,2,False,
43,"[1, 3, 1, 3]",3,3,True,
44,"[1, 1, 2, 2]",3,2,True,
45,"[2, 1, 2, 3]",3,3,True,
46,"[1, 2, 2, 1]",3,2,False,
47,"[3, 3, 3, 1]",3,3,False,
48,"[2, 2, 1, 3]",3,2,False,
49,"[3, 2, 2, 2]",3,2,True,
50,"[3, 1, 3, 1]",3,2,False,
51,"[2, 2, 3, 3]",3,3,True,
52,"[2, 1, 1, 2]",3,1,False,
53,"[3, 2, 3, 2]",3,2,True,
54,"[1, 1, 1, 2]",3,3,False,
55,"[3, 3, 2, 2]",3,2,True,
56,"[3, 3, 1, 1]",3,2,False,
57,"[2, 2, 1, 2]",3,1,False,
58,"[2, 3, 2, 3]",3,3,True,
59,"[2, 3, 1, 1]",3,3,False,
60,"[3, 2, 2, 1]",3,2,False,
61,"[1, 1, 2, 3]",3,3,True,
62,"[2, 3, 3, 1]",3,1,True,
63,"[1, 3, 3, 2]",3,2,True,
64,"[3, 1, 3, 3]",3,3,True,
65,"[2, 1, 1, 1]",3,1,True,
66,"[3, 2, 3, 3]",3,2,False,
67,"[2, 2, 3, 2]",3,3,False,
68,"[1, 3, 2, 1]",3,2,False,
69,"[3, 1, 2, 1]",3,3,False,
70,"[1, 3, 2, 2]",3,2,True,
71,"[3, 2, 3, 1]",3,1,True,
72,"[2, 1, 2, 2]",3,3,False,
73,"[2, 3, 2, 1]",3,3,False,
74,"[2, 1, 2, 1]",3,1,True,
75,"[1, 1, 2, 1]",3,3,False,
76,"[2, 2, 3, 1]",3,3,False,
77,"[1, 1, 3, 3]",3,2,False,
78,"[2, 1, 3, 3]",3,3,True,
79,"[1, 3, 3, 3]",3,2,False,
80,"[1, 1, 3, 2]",3,3,False,
81,"[3, 2, 2, 3]",3,2,False,
82,"[1, 2, 2, 3]",3,2,False,
83,"[2, 1, 3, 2]",3,3,False,
84,"[2, 3, 2, 2]",3,1,False,
85,"[3, 1, 1, 2]",3,2,True,
86,"[3, 2, 1, 2]",3,1,False,
87,"[3, 2, 1, 3]",3,2,False,
88,"[1, 2, 3, 2]",3,3,False,
89,"[1, 2, 2, 2]",3,2,True,
90,"[2, 3, 3, 2]",3,3,False,
91,"[1, 3, 1, 2]",3,2,True,
92,"[1, 3, 3, 1]",3,3,False,
93,"[3, 3, 1, 3]",3,2,False,
94,"[3, 3, 2, 3]",3,1,False,
95,"[2, 3, 3, 3]",3,3,True,
96,"[1, 2, 3, 1]",3,2,False,
97,"[3, 3, 3, 2]",3,1,False,
98,"[2, 2, 2, 1]",3,3,False,
99,"[3, 1, 2, 2]",3,1,False,
100,"[3, 1, 2, 3]",3,2,False,
101,"[1, 3, 1, 1]",3,3,False,
102,"[1, 2, 3, 3]",3,2,False,
103,"[2, 3, 1, 3]",3,2,False,
104,"[1, 1, 1, 3]",3,3,True,
105,"[1, 2, 1, 1]",3,3,False,
106,"[2, 2, 2, 3]",3,1,False,
107,"[3, 1, 1, 3]",3,2,False,
108,"[3, 3, 2, 1]",3,1,True,
109,"[1, 1, 3, 1]",3,3,False,
110,"[3, 3, 1, 2]",3,2,True,
111,"[3, 2, 1, 1]",3,2,False,
112,"[2, 3, 1, 2]",3,1,False,
113,"[1, 2, 1, 3]",3,3,True,
114,"[2, 1, 3, 1]",3,1,True,
115,"[2, 2, 1, 1]",3,3,False,
116,"[1, 3, 2, 3]",3,3,True,
117,"[1, 2, 1, 2]",3,2,True,
118,"[3, 1, 3, 2]",3,2,True,
119,"[2, 1, 1, 3]",3,3,True,
120,"[3, 1, 1, 1]",3,2,False,
121,"[1, 3, 1, 3]",3,2,False,
122,"[1, 1, 2, 2]",3,3,False,
123,"[2, 1, 2, 3]",3,1,False,
124,"[1, 2, 2, 1]",3,3,False,
125,"[3, 3, 3, 1]",3,2,False,
126,"[2, 2, 1, 3]",3,3,True,
127,"[3, 2, 2, 2]",3,1,False,
128,"[3, 1, 3, 1]",3,2,False,
129,"[2, 2, 3, 3]",3,1,False,
130,"[2, 1, 1, 2]",3,3,False,
131,"[3, 2, 3, 2]",3,2,True,
132,"[1, 1, 1, 2]",3,3,False,
133,"[3, 3, 2, 2]",3,1,False,
134,"[3, 3, 1, 1]",3,2,False,
135,"[2, 2, 1, 2]",3,3,False,
136,"[2, 3, 2, 3]",3,1,False,
137,"[2, 3, 1, 1]",3,3,False,
138,"[3, 2, 2, 1]",3,2,False,
139,"[1, 1, 2, 3]",3,3,True,
140,"[2, 3, 3, 1]",3,2,False,
141,"[1, 3, 3, 2]",3,2,True,
142,"[3, 1, 3, 3]",3,3,True,
143,"[2, 1, 1, 1]",3,3,False,
144,"[3, 2, 3, 3]",3,3,True,
145,"[2, 2, 3, 2]",3,2,True,
146,"[1, 3, 2, 1]",3,3,False,
147,"[3, 1, 2, 1]",3,3,False,
148,"[1, 3, 2, 2]",3,2,True,
149,"[3, 2, 3, 1]",3,3,False,
150,"[2, 1, 2, 2]",3,2,True,
151,"[2, 3, 2, 1]",3,2,False,
152,"[2, 1, 2, 1]",3,1,True,
153,"[1, 1, 2, 1]",3,1,True,
154,"[2, 2, 3, 1]",3,2,False,
155,"[1, 1, 3, 3]",3,1,False,
156,"[2, 1, 3, 3]",3,3,True,
